first_transaction_amount,time_to_first_txn,loc_hmg_coeff_0.25,loc_hmg_coeff_0.5,loc_hmg_coeff_0.75,loc_hmg_coeff_1.0,org_fraud_prevalence
625.57,16,0.0,0.0,0.0,1.0,0.0206896551724
0.5,8,0.0,0.0,1.0,0.0,0.0246470983643
12.0,11,0.0,0.0,0.0,1.0,0.0293785310734
1.0,0,0.0,0.0,0.0,1.0,0.0240760923412
95.0,5,0.0,1.0,0.0,0.0,0.083615819209
5390.0,6,0.0,0.0,0.0,1.0,0.0
0.1,0,0.0,0.0,0.0,1.0,0.0246470983643
34.0,15,0.0,0.0,0.0,1.0,0.0246470983643
427.12,12,0.0,0.0,0.0,1.0,0.0244435612083
25.0,12,0.0,0.0,0.0,1.0,0.0
5.0,38,0.0,0.0,1.0,0.0,0.0246470983643
430.79,0,0.0,0.0,0.0,1.0,0.0246470983643
276.0,31,0.0,0.0,0.0,1.0,0.0270162892332
269.0,3,0.0,0.0,0.0,1.0,0.0
1.0,124,0.0,0.0,0.0,1.0,0.0246470983643
21.19,43,0.0,0.0,0.0,1.0,0.0
1.0,1,0.0,0.0,0.0,1.0,0.0241172898412
55.0,29,0.0,0.0,1.0,0.0,0.0205479452055
0.01,1,0.0,1.0,0.0,0.0,0.0466666666667
0.26,7,0.0,0.0,0.0,1.0,0.0252763094666
99.0,25,0.0,0.0,0.0,1.0,0.0252763094666
0.01,6,0.0,1.0,0.0,0.0,0.083615819209
20.0,7,0.0,0.0,0.0,1.0,0.0178389398573
10.0,40,0.0,0.0,0.0,1.0,0.0266931055522
1.0,6,0.0,1.0,0.0,0.0,0.0
20.0,0,0.0,1.0,0.0,0.0,0.0240760923412
1.0,4,0.0,0.0,0.0,1.0,0.0178389398573
5.0,30,0.0,0.0,0.0,1.0,0.0252442996743
0.01,126,0.0,1.0,0.0,0.0,0.0223367697595
5.0,6,0.0,0.0,0.0,1.0,0.0293785310734
10.0,6,0.0,0.0,0.0,1.0,0.0252763094666
300.0,210,0.0,0.0,0.0,1.0,0.0246470983643
34.0,481,0.0,0.0,0.0,1.0,0.0246470983643
766.75,8,0.0,0.0,0.0,1.0,0.0244435612083
294.0,14,0.0,1.0,0.0,0.0,1.0
3.0,25,0.0,1.0,0.0,0.0,0.0241172898412
1.0,0,0.0,0.0,0.0,1.0,0.0246470983643
1.0,5,0.0,1.0,0.0,0.0,0.0240760923412
20.0,360,0.0,0.0,0.0,1.0,0.0172359266287
0.5,5,0.0,0.0,0.0,1.0,0.0
6.0,0,0.0,0.0,0.0,1.0,0.0240760923412
120.0,41,0.0,0.0,0.0,1.0,0.0210030004286
40.98,3,0.0,1.0,0.0,0.0,0.0240760923412
70.0,2,0.0,0.0,0.0,1.0,0.0222222222222
1400.0,40,0.0,1.0,0.0,0.0,0.0466666666667
76.87,12,0.0,0.0,0.0,1.0,0.0246470983643
5.0,4,0.0,0.0,0.0,1.0,0.0
282.13,8,0.0,0.0,0.0,1.0,0.0240760923412
20.0,41,0.0,1.0,0.0,0.0,0.0240760923412
1.0,0,0.0,0.0,0.0,1.0,0.0244435612083
5.0,8,0.0,0.0,0.0,1.0,0.0252442996743
1.06,0,1.0,0.0,0.0,0.0,0.0240760923412
0.01,14,0.0,0.0,0.0,1.0,0.0
500.0,12,0.0,0.0,0.0,1.0,0.0293785310734
1.08,6,0.0,0.0,0.0,1.0,0.0252763094666
5.0,18,0.0,0.0,0.0,1.0,0.0240760923412
20.0,36,0.0,0.0,0.0,1.0,0.0688935281837
13.02,4,0.0,1.0,0.0,0.0,0.0240760923412
20.0,11,0.0,0.0,0.0,1.0,0.0293785310734
155.0,10,0.0,0.0,0.0,1.0,0.0241172898412
334.4,40,0.0,0.0,0.0,1.0,0.0469011725293
1.0,43,0.0,0.0,0.0,1.0,0.0244435612083
1.0,5,0.0,0.0,0.0,1.0,0.0241172898412
460.06,37,0.0,0.0,0.0,1.0,0.0244435612083
176.96,23,0.0,1.0,0.0,0.0,0.0
10.0,21,0.0,0.0,0.0,1.0,0.0246470983643
1.0,2,0.0,0.0,1.0,0.0,0.0246470983643
50.0,232,0.0,0.0,1.0,0.0,0.0293785310734
0.01,0,0.0,0.0,0.0,1.0,0.0241172898412
220.0,12,0.0,0.0,0.0,1.0,0.0293785310734
2978.24,367,0.0,0.0,0.0,1.0,0.0241172898412
0.3,27,0.0,0.0,0.0,1.0,0.0270162892332
1.0,1,0.0,0.0,0.0,1.0,0.0244435612083
2.0,107,0.0,0.0,0.0,1.0,0.0
1.0,10,0.0,0.0,0.0,1.0,0.0266931055522
1.0,6,0.0,0.0,0.0,1.0,0.0246470983643
5.07,3,0.0,0.0,0.0,1.0,0.0293785310734
8.25,0,0.0,0.0,0.0,1.0,0.0244435612083
133.71,14,0.0,0.0,0.0,1.0,0.0240760923412
1.15,22,0.0,0.0,0.0,1.0,0.0244435612083
7000.0,199,0.0,0.0,0.0,1.0,0.0266931055522
194.36,14,0.0,0.0,0.0,1.0,0.0270162892332
92.54,100,0.0,0.0,0.0,1.0,0.0252763094666
1600.0,15,0.0,0.0,0.0,1.0,0.0226492793411
540.0,326,0.0,0.0,0.0,1.0,0.0241172898412
0.9,9,0.0,0.0,0.0,1.0,0.0293785310734
125.0,169,0.0,0.0,0.0,1.0,0.0246470983643
15.0,30,0.0,0.0,1.0,0.0,0.0210030004286
10.0,19,0.0,0.0,0.0,1.0,0.0246470983643
3500.0,17,0.0,0.0,0.0,1.0,0.0252763094666
3.0,2,0.0,1.0,0.0,0.0,0.0240760923412
1.0,44,0.0,0.0,0.0,1.0,0.0241172898412
186.0,0,0.0,0.0,0.0,1.0,0.0240760923412
90.0,176,0.0,1.0,0.0,0.0,0.0240760923412
0.01,0,0.0,0.0,0.0,1.0,0.0241172898412
80.0,51,0.0,0.0,0.0,1.0,0.0246470983643
875.0,1,0.0,0.0,0.0,1.0,0.0186335403727
800.0,0,0.0,0.0,0.0,1.0,0.0246470983643
34.95,3,0.0,0.0,1.0,0.0,0.0270162892332
1.0,84,0.0,0.0,0.0,1.0,0.0
1754.8,170,0.0,0.0,0.0,1.0,0.0246470983643
70.77,6,0.0,0.0,0.0,1.0,0.0438871473354
3.0,326,0.0,0.0,0.0,1.0,0.0252763094666
5.0,94,0.0,0.0,0.0,1.0,0.0222222222222
100.0,1,0.0,0.0,0.0,1.0,0.0241172898412
100.0,8,0.0,0.0,0.0,1.0,0.0252442996743
600.0,1,0.0,0.0,0.0,1.0,0.0244435612083
12.0,2,1.0,0.0,0.0,0.0,0.0466666666667
103.5,6,0.0,0.0,0.0,1.0,0.0
47.93,3,0.0,0.0,0.0,1.0,0.0
110.0,85,0.0,0.0,0.0,1.0,0.0244435612083
1.0,123,0.0,0.0,0.0,1.0,0.0293785310734
0.01,0,0.0,0.0,0.0,1.0,0.0438871473354
10.0,491,0.0,0.0,0.0,1.0,0.0199203187251
1.0,0,0.0,0.0,0.0,1.0,0.0172359266287
6079.0,1,0.0,0.0,0.0,1.0,0.0244435612083
48.15,20,1.0,0.0,0.0,0.0,0.0466666666667
824.0,72,0.0,0.0,0.0,1.0,0.0320641282565
2000.0,46,0.0,0.0,0.0,1.0,0.0252763094666
0.01,6,0.0,0.0,0.0,1.0,0.0266931055522
1.0,42,0.0,0.0,0.0,1.0,0.0240760923412
3595.0,7,0.0,0.0,0.0,1.0,0.0438871473354
1.0,148,0.0,0.0,0.0,1.0,0.0266931055522
1.0,17,0.0,0.0,0.0,1.0,0.0172359266287
2.0,5,0.0,0.0,0.0,1.0,0.0132492113565
5.0,0,0.0,0.0,1.0,0.0,0.0240760923412
1.0,13,0.0,0.0,0.0,1.0,0.0293785310734
20.0,16,0.0,0.0,0.0,1.0,0.0246470983643
0.5,0,0.0,0.0,1.0,0.0,0.0252763094666
0.05,17,0.0,0.0,0.0,1.0,0.0293785310734
287.21,30,0.0,0.0,0.0,1.0,0.0293785310734
270.0,205,0.0,0.0,0.0,1.0,0.0293785310734
135.31,132,0.0,0.0,0.0,1.0,0.0246470983643
170.0,145,0.0,0.0,0.0,1.0,0.0266931055522
2307.36,9,0.0,0.0,0.0,1.0,0.0222222222222
2695.0,29,0.0,0.0,0.0,1.0,0.0241172898412
80.0,97,0.0,0.0,0.0,1.0,0.0293785310734
1.0,1,0.0,0.0,0.0,1.0,0.0238095238095
2950.0,7,0.0,0.0,0.0,1.0,0.0252763094666
168.0,18,0.0,0.0,0.0,1.0,0.0266931055522
12.0,7,0.0,0.0,1.0,0.0,0.0246470983643
777.75,15,0.0,0.0,0.0,1.0,0.0270162892332
156.0,20,0.0,0.0,0.0,1.0,0.0252763094666
0.01,0,0.0,0.0,0.0,1.0,0.0240760923412
5.0,0,0.0,0.0,0.0,1.0,0.0246470983643
766.5,16,0.0,0.0,0.0,1.0,0.0226492793411
17.98,3,0.0,0.0,0.0,1.0,0.0240760923412
1.0,20,0.0,0.0,0.0,1.0,0.0252763094666
0.5,17,0.0,0.0,0.0,1.0,0.0266931055522
5.35,6,0.0,0.0,0.0,1.0,0.0266931055522
0.25,2,0.0,0.0,0.0,1.0,0.0
0.1,0,0.0,0.0,0.0,1.0,0.0252763094666
680.35,68,0.0,0.0,0.0,1.0,0.0244435612083
1645.0,20,0.0,0.0,0.0,1.0,0.0246470983643
70.0,0,0.0,0.0,0.0,1.0,0.0246470983643
43.53,39,0.0,0.0,1.0,0.0,0.0
1190.0,20,0.0,0.0,0.0,1.0,0.0246470983643
22.5,56,0.0,0.0,0.0,1.0,0.0293785310734
116.8,21,0.0,0.0,0.0,1.0,0.0
166.97,21,0.0,0.0,0.0,1.0,0.0241172898412
1.0,0,0.0,1.0,0.0,0.0,0.0240760923412
75.0,20,0.0,0.0,0.0,1.0,0.0
1676.87,30,0.0,0.0,0.0,1.0,0.0241172898412
123.0,0,0.0,0.0,0.0,1.0,0.0240760923412
485.0,247,0.0,0.0,1.0,0.0,0.0266931055522
40.13,15,0.0,0.0,0.0,1.0,0.0132492113565
10.0,3,0.0,0.0,0.0,1.0,0.0252763094666
25.0,1,0.0,0.0,0.0,1.0,0.0
5.0,0,0.0,0.0,0.0,1.0,0.0240760923412
1.0,0,0.0,0.0,0.0,1.0,0.0246470983643
0.05,0,0.0,0.0,0.0,1.0,0.0184563758389
0.5,0,0.0,0.0,0.0,1.0,0.0466666666667
59.42,280,0.0,1.0,0.0,0.0,0.0223367697595
0.03,0,0.0,0.0,0.0,1.0,0.0293785310734
2000.0,267,0.0,0.0,0.0,1.0,0.0240760923412
1175.0,1,0.0,0.0,0.0,1.0,0.0266931055522
1.03,295,0.0,0.0,0.0,1.0,0.0434782608696
10.0,43,0.0,0.0,0.0,1.0,0.0398009950249
4.0,31,0.0,0.0,0.0,1.0,0.0293785310734
1799.22,12,0.0,0.0,1.0,0.0,0.0284090909091
5.0,319,0.0,0.0,0.0,1.0,0.0266931055522
350.0,91,0.0,0.0,0.0,1.0,0.0241172898412
15.0,4,0.0,0.0,0.0,1.0,0.0172359266287
10.0,4,0.0,0.0,0.0,1.0,0.0240760923412
30.0,29,0.0,1.0,0.0,0.0,0.0240760923412
1809.5,1,0.0,0.0,0.0,1.0,0.0246470983643
434.88,0,0.0,0.0,0.0,1.0,0.0
1449.76,7,0.0,0.0,0.0,1.0,0.0172359266287
1.0,39,0.0,0.0,0.0,1.0,0.0603773584906
150.0,13,0.0,0.0,0.0,1.0,0.0246470983643
1.0,12,0.0,1.0,0.0,0.0,0.0357142857143
3.0,11,0.0,0.0,0.0,1.0,0.0246470983643
50.0,5,0.0,0.0,0.0,1.0,0.0246470983643
25.0,7,0.0,0.0,0.0,1.0,0.0293785310734
1501.21,9,0.0,0.0,0.0,1.0,0.0266931055522
3000.0,134,0.0,0.0,0.0,1.0,0.0252763094666
0.11,11,0.0,1.0,0.0,0.0,0.0130952380952
1.0,6,0.0,0.0,0.0,1.0,0.0715048025614
1.0,0,0.0,0.0,0.0,1.0,0.0240760923412
40.0,82,0.0,0.0,0.0,1.0,0.0246470983643
80.0,381,1.0,0.0,0.0,0.0,0.0466666666667
5.0,6,0.0,1.0,0.0,0.0,0.083615819209
0.5,13,0.0,0.0,0.0,1.0,0.0210030004286
0.03,10,0.0,0.0,0.0,1.0,0.0246470983643
1.0,0,0.0,0.0,0.0,1.0,0.0266931055522
2750.0,1,0.0,0.0,0.0,1.0,0.0240760923412
1.0,509,0.0,0.0,0.0,1.0,0.0466666666667
15.0,349,0.0,0.0,0.0,1.0,0.0
0.1,0,0.0,0.0,1.0,0.0,0.0205479452055
1.0,0,0.0,0.0,0.0,1.0,0.0178389398573
6.0,5,0.0,0.0,0.0,1.0,0.0241172898412
100.0,14,0.0,0.0,0.0,1.0,0.0178389398573
428.53,206,0.0,0.0,0.0,1.0,0.0246470983643
5.0,6,0.0,0.0,0.0,1.0,0.0715048025614
1.0,106,0.0,0.0,0.0,1.0,0.0469011725293
195.0,1,1.0,0.0,0.0,0.0,0.0246470983643
10.0,19,0.0,1.0,0.0,0.0,0.0466666666667
86.0,155,0.0,1.0,0.0,0.0,0.0130952380952
100.0,7,0.0,0.0,0.0,1.0,0.0199203187251
965.0,32,0.0,0.0,0.0,1.0,0.0226492793411
1.0,5,0.0,0.0,0.0,1.0,0.0293785310734
0.01,0,0.0,0.0,0.0,1.0,0.0270162892332
1.0,26,0.0,0.0,0.0,1.0,0.0246470983643
128.0,0,0.0,0.0,1.0,0.0,0.0
37.89,1,0.0,0.0,0.0,1.0,0.0210030004286
150.0,21,0.0,0.0,0.0,1.0,0.0266931055522
1.0,122,0.0,0.0,0.0,1.0,0.0266931055522
1.0,1,0.0,0.0,0.0,1.0,0.0246470983643
525.0,58,0.0,0.0,0.0,1.0,0.0246470983643
20.0,12,0.0,0.0,0.0,1.0,0.0438871473354
25.0,450,0.0,0.0,0.0,1.0,0.0246470983643
1.0,30,0.0,0.0,0.0,1.0,0.0252763094666
15.3,21,0.0,0.0,0.0,1.0,0.0
2.0,1,0.0,1.0,0.0,0.0,0.0466666666667
15.0,64,0.0,1.0,0.0,0.0,0.0466666666667
15.0,294,0.0,0.0,0.0,1.0,0.0210030004286
10.0,7,0.0,0.0,0.0,1.0,0.0246470983643
0.1,0,0.0,0.0,0.0,1.0,0.0
0.01,111,0.0,0.0,0.0,1.0,0.0246470983643
175.0,42,0.0,0.0,0.0,1.0,0.0246470983643
5.0,1,0.0,0.0,0.0,1.0,0.0266931055522
5.0,0,0.0,0.0,0.0,1.0,0.00881057268722
107.61,57,0.0,0.0,0.0,1.0,0.0172359266287
90.0,40,0.0,1.0,0.0,0.0,0.0223367697595
0.03,13,0.0,0.0,1.0,0.0,0.0688935281837
873.92,338,0.0,0.0,0.0,1.0,0.0222222222222
3200.0,195,0.0,0.0,0.0,1.0,0.0241172898412
7987.47,0,0.0,0.0,0.0,1.0,0.0246470983643
1.0,0,0.0,0.0,0.0,1.0,0.0226492793411
800.0,149,0.0,0.0,0.0,1.0,0.0241172898412
3067.26,10,0.0,0.0,0.0,1.0,0.0210030004286
1400.0,7,0.0,1.0,0.0,0.0,0.0688935281837
0.01,0,0.0,0.0,0.0,1.0,0.0241172898412
70.0,1,0.0,0.0,0.0,1.0,0.0240760923412
2.0,0,0.0,0.0,1.0,0.0,0.0252763094666
5.75,10,0.0,1.0,0.0,0.0,0.1
160.0,8,0.0,0.0,0.0,1.0,0.0244435612083
10.0,17,0.0,0.0,0.0,1.0,0.0240760923412
3.0,6,0.0,0.0,0.0,1.0,0.0246470983643
1.09,0,0.0,0.0,0.0,1.0,0.0240760923412
1.0,5,0.0,1.0,0.0,0.0,0.0240760923412
1.0,113,0.0,0.0,0.0,1.0,0.0246470983643
10.0,11,0.0,0.0,0.0,1.0,0.0466666666667
10.0,80,0.0,0.0,0.0,1.0,0.0241172898412
1.0,78,0.0,0.0,0.0,1.0,0.0293785310734
0.01,0,0.0,0.0,0.0,1.0,0.083615819209
50.0,6,0.0,0.0,0.0,1.0,0.0270162892332
1.0,230,0.0,0.0,0.0,1.0,0.0246470983643
27.0,17,0.0,0.0,0.0,1.0,0.00917431192661
12.0,7,0.0,0.0,0.0,1.0,0.0
16.09,139,0.0,0.0,0.0,1.0,0.0246470983643
1.0,0,0.0,0.0,0.0,1.0,0.0240760923412
1.0,14,0.0,0.0,0.0,1.0,0.0178389398573
1.0,8,0.0,0.0,0.0,1.0,0.0226492793411
800.0,409,0.0,0.0,0.0,1.0,0.0266931055522
0.01,11,0.0,0.0,0.0,1.0,0.0241172898412
68.0,9,0.0,0.0,0.0,1.0,0.0226492793411
321.55,37,0.0,0.0,0.0,1.0,0.0293785310734
2.0,7,0.0,0.0,0.0,1.0,0.0172359266287
3000.0,63,0.0,0.0,1.0,0.0,0.0241172898412
1.0,11,0.0,1.0,0.0,0.0,0.00961538461538
1.0,0,0.0,0.0,0.0,1.0,0.0172359266287
1.0,23,0.0,0.0,0.0,1.0,0.0252763094666
2.0,47,0.0,0.0,0.0,1.0,0.0179372197309
5.0,3,0.0,0.0,0.0,1.0,0.0240760923412
75.0,53,0.0,0.0,1.0,0.0,0.0151515151515
1.0,14,0.0,0.0,0.0,1.0,0.0438871473354
1.0,1,0.0,0.0,0.0,1.0,0.0246470983643
10.0,20,0.0,0.0,0.0,1.0,0.0178389398573
45.0,238,0.0,0.0,0.0,1.0,0.0244435612083
25.0,14,0.0,1.0,0.0,0.0,0.00961538461538
779.29,19,0.0,0.0,0.0,1.0,0.0266931055522
1.0,0,0.0,0.0,0.0,1.0,0.0246470983643
1.0,8,0.0,0.0,0.0,1.0,0.0210030004286
70.8,9,0.0,0.0,0.0,1.0,0.0
10.0,3,0.0,0.0,0.0,1.0,0.0252763094666
200.0,50,0.0,0.0,0.0,1.0,0.0
60.0,4,0.0,0.0,1.0,0.0,0.0246470983643
2328.36,53,0.0,1.0,0.0,0.0,0.0130952380952
2.0,8,0.0,0.0,0.0,1.0,0.0322580645161
0.5,38,0.0,0.0,0.0,1.0,0.0
64.37,196,0.0,0.0,0.0,1.0,0.0246470983643
1.0,135,0.0,0.0,0.0,1.0,0.0241172898412
195.0,11,0.0,0.0,0.0,1.0,0.0
50.0,0,0.0,0.0,0.0,1.0,0.0132492113565
1.08,0,0.0,0.0,0.0,1.0,0.0270162892332
35.0,2,0.0,0.0,0.0,1.0,0.0266931055522
50.0,61,0.0,0.0,0.0,1.0,0.0246470983643
10.0,189,0.0,0.0,0.0,1.0,0.0252763094666
335.0,62,0.0,0.0,0.0,1.0,0.0
5.0,5,0.0,1.0,0.0,0.0,0.0466666666667
3200.0,10,0.0,0.0,0.0,1.0,0.0246470983643
4.99,22,0.0,1.0,0.0,0.0,0.0
652.7,0,0.0,0.0,0.0,1.0,0.0438871473354
1.0,3,0.0,0.0,0.0,1.0,0.0240760923412
0.99,67,0.0,1.0,0.0,0.0,0.0240760923412
74.9,18,0.0,1.0,0.0,0.0,0.0466666666667
2.0,0,0.0,0.0,0.0,1.0,0.0178389398573
55.0,16,0.0,0.0,0.0,1.0,0.0172359266287
2970.0,837,0.0,0.0,0.0,1.0,0.0246470983643
26.75,268,0.0,0.0,0.0,1.0,0.0266931055522
400.0,17,0.0,0.0,0.0,1.0,0.0244435612083
5.0,3,0.0,0.0,1.0,0.0,0.0240760923412
800.0,1,0.0,0.0,0.0,1.0,0.00881057268722
75.0,8,0.0,1.0,0.0,0.0,0.0244435612083
1.0,-1,0.0,0.0,0.0,1.0,0.0293785310734
0.05,6,0.0,0.0,0.0,1.0,0.0241172898412
1.07,0,0.0,1.0,0.0,0.0,0.0240760923412
2.0,5,0.0,0.0,0.0,1.0,0.0252763094666
1.0,1,0.0,0.0,0.0,1.0,0.0293785310734
250.0,33,0.0,0.0,0.0,1.0,0.0241172898412
1.0,69,0.0,0.0,0.0,1.0,0.0246470983643
10.0,65,1.0,0.0,0.0,0.0,0.0246470983643
32.48,11,0.0,0.0,0.0,1.0,0.0266931055522
0.01,14,0.0,0.0,0.0,1.0,0.0222222222222
538.0,342,0.0,0.0,0.0,1.0,0.0241172898412
0.01,0,0.0,0.0,0.0,1.0,0.0226492793411
25.0,0,0.0,0.0,0.0,1.0,0.0226492793411
1.18,0,0.0,0.0,0.0,1.0,0.0246470983643
1500.0,362,0.0,0.0,0.0,1.0,0.0293785310734
0.01,78,0.0,1.0,0.0,0.0,0.0466666666667
1.0,8,0.0,0.0,0.0,1.0,0.0246470983643
5.0,0,0.0,0.0,0.0,1.0,0.0241172898412
1.09,763,0.0,0.0,0.0,1.0,0.0246470983643
2.99,8,0.0,0.0,0.0,1.0,0.0252763094666
10.0,0,0.0,0.0,0.0,1.0,0.0715048025614
1250.0,140,0.0,0.0,0.0,1.0,0.0210030004286
5.0,0,0.0,0.0,0.0,1.0,0.0355555555556
0.5,5,0.0,0.0,0.0,1.0,0.0438871473354
1.0,0,0.0,0.0,0.0,1.0,0.0132492113565
5.0,26,0.0,0.0,0.0,1.0,0.0
2.0,0,0.0,0.0,0.0,1.0,0.0223367697595
1.0,27,0.0,0.0,0.0,1.0,0.0293785310734
25.0,206,0.0,0.0,0.0,1.0,0.0241172898412
200.0,0,0.0,0.0,0.0,1.0,0.0252763094666
1.0,8,0.0,0.0,0.0,1.0,0.0252763094666
0.1,5,0.0,0.0,0.0,1.0,0.0241172898412
362.0,116,0.0,0.0,0.0,1.0,0.0438871473354
1.0,10,0.0,0.0,0.0,1.0,0.0226492793411
126.46,155,0.0,0.0,0.0,1.0,0.0
2256.0,6,0.0,0.0,0.0,1.0,0.0266931055522
179.23,8,0.0,0.0,0.0,1.0,0.0469011725293
5.0,0,0.0,0.0,0.0,1.0,0.0179372197309
6.36,34,0.0,0.0,0.0,1.0,0.0246470983643
85.0,0,0.0,0.0,0.0,1.0,0.0246470983643
1.0,52,0.0,0.0,0.0,1.0,0.0132492113565
0.01,66,0.0,0.0,0.0,1.0,0.0
5.0,1,0.0,0.0,0.0,1.0,0.0252763094666
115.0,3,0.0,0.0,0.0,1.0,0.0246470983643
26.5,83,0.0,0.0,0.0,1.0,0.0266931055522
10.0,1,0.0,0.0,0.0,1.0,0.0266931055522
1.0,0,1.0,0.0,0.0,0.0,0.0240760923412
1.0,23,0.0,0.0,0.0,1.0,0.0132492113565
2.0,0,0.0,1.0,0.0,0.0,0.0466666666667
360.99,32,0.0,0.0,0.0,1.0,0.0252763094666
460.0,607,0.0,0.0,0.0,1.0,0.0210030004286
1300.0,191,0.0,0.0,0.0,1.0,0.0246470983643
3750.0,7,0.0,0.0,0.0,1.0,0.0246470983643
1.01,0,0.0,0.0,0.0,1.0,0.0241172898412
3751.0,7,0.0,0.0,0.0,1.0,0.0244435612083
5.0,8,0.0,0.0,1.0,0.0,0.0241172898412
650.0,10,0.0,0.0,0.0,1.0,0.0246470983643
315.0,1,0.0,1.0,0.0,0.0,0.0240760923412
20.0,6,0.0,0.0,0.0,1.0,0.0222222222222
321.0,0,0.0,0.0,0.0,1.0,0.0284090909091
0.05,14,0.0,0.0,0.0,1.0,0.0246470983643
269.5,11,0.0,0.0,0.0,1.0,0.062404870624
1.0,5,0.0,0.0,0.0,1.0,0.0246470983643
2.0,5,0.0,0.0,0.0,1.0,0.0240760923412
1.0,35,0.0,0.0,0.0,1.0,0.0438871473354
20.0,9,0.0,0.0,0.0,1.0,0.0246470983643
22.0,53,0.0,0.0,0.0,1.0,0.0240760923412
7.3,99,0.0,0.0,0.0,1.0,0.0226492793411
2366.68,33,0.0,0.0,0.0,1.0,0.0172359266287
2550.0,211,0.0,0.0,0.0,1.0,0.0252763094666
5.0,0,0.0,0.0,0.0,1.0,0.0240760923412
600.0,1,0.0,0.0,0.0,1.0,0.0241172898412
102.84,0,0.0,0.0,0.0,1.0,0.0361445783133
75.0,214,0.0,0.0,0.0,1.0,0.0466666666667
1.0,0,0.0,0.0,0.0,1.0,0.0240760923412
400.0,42,0.0,0.0,0.0,1.0,0.0172359266287
413.76,248,0.0,0.0,0.0,1.0,0.00709219858156
1.0,168,0.0,0.0,0.0,1.0,0.0
4826.65,380,0.0,0.0,0.0,1.0,0.0293785310734
1.07,14,0.0,0.0,0.0,1.0,0.0438871473354
40.0,82,0.0,0.0,0.0,1.0,0.25
75.0,56,0.0,0.0,0.0,1.0,0.0
1.0,0,0.0,0.0,0.0,1.0,0.0226492793411
5.0,0,0.0,1.0,0.0,0.0,0.0240760923412
6.0,0,0.0,0.0,0.0,1.0,0.0241172898412
30.0,5,0.0,1.0,0.0,0.0,0.0688935281837
10.0,0,0.0,0.0,0.0,1.0,0.0240760923412
250.0,59,0.0,0.0,0.0,1.0,0.0241172898412
65.0,3,0.0,0.0,0.0,1.0,0.0246470983643
20.0,13,0.0,0.0,0.0,1.0,0.0252763094666
90.0,6,0.0,0.0,0.0,1.0,0.0210030004286
1.0,12,0.0,0.0,0.0,1.0,0.0240760923412
10.0,17,0.0,1.0,0.0,0.0,0.0466666666667
1.0,9,0.0,0.0,0.0,1.0,0.0241172898412
5.0,0,0.0,0.0,0.0,1.0,0.0240760923412
1.0,10,0.0,0.0,0.0,1.0,0.0
0.5,2,0.0,0.0,0.0,1.0,0.0246470983643
105.0,366,0.0,0.0,0.0,1.0,0.0246470983643
25.0,163,0.0,0.0,0.0,1.0,0.0
1.0,331,0.0,0.0,0.0,1.0,0.0
862.5,34,1.0,0.0,0.0,0.0,0.0869565217391
1.03,7,0.0,0.0,0.0,1.0,0.0222222222222
1.0,69,0.0,0.0,0.0,1.0,0.10119047619
74.71,22,0.0,0.0,1.0,0.0,0.0252763094666
2.25,7,0.0,0.0,0.0,1.0,0.0438871473354
15.0,0,0.0,0.0,0.0,1.0,0.0252763094666
2.0,137,0.0,0.0,0.0,1.0,0.0252442996743
350.0,66,0.0,0.0,0.0,1.0,0.0246470983643
63.6,80,0.0,0.0,0.0,1.0,0.0438871473354
50.0,31,0.0,1.0,0.0,0.0,0.0240760923412
1.08,25,0.0,1.0,0.0,0.0,0.0466666666667
8.5,5,0.0,1.0,0.0,0.0,0.0
0.01,7,0.0,0.0,0.0,1.0,0.0252763094666
51.0,16,0.0,0.0,0.0,1.0,0.0222222222222
400.0,104,0.0,0.0,1.0,0.0,0.0438871473354
365.0,0,0.0,0.0,0.0,1.0,0.0241172898412
56.86,13,0.0,0.0,0.0,1.0,0.0246470983643
44.0,104,0.0,0.0,0.0,1.0,0.0246470983643
1500.0,22,0.0,0.0,0.0,1.0,0.0241172898412
1.0,16,0.0,0.0,0.0,1.0,0.0172359266287
1.0,1,0.0,0.0,0.0,1.0,0.0252763094666
1.0,4,0.0,0.0,1.0,0.0,0.0241172898412
25.0,35,0.0,0.0,0.0,1.0,0.0
277.5,9,0.0,0.0,1.0,0.0,0.0222222222222
12.38,8,0.0,0.0,0.0,1.0,0.0132492113565
1.0,0,0.0,1.0,0.0,0.0,0.0688935281837
75.0,64,0.0,1.0,0.0,0.0,0.0252442996743
2.0,66,0.0,0.0,0.0,1.0,0.0241172898412
26.5,150,0.0,0.0,1.0,0.0,0.0132492113565
275.0,10,0.0,0.0,0.0,1.0,0.0241172898412
2436.0,153,0.0,0.0,0.0,1.0,0.0252763094666
165.0,9,0.0,0.0,0.0,1.0,0.0246470983643
1.0,29,0.0,0.0,0.0,1.0,0.0293785310734
250.0,180,0.0,0.0,0.0,1.0,0.0246470983643
0.25,147,0.0,0.0,0.0,1.0,0.0715048025614
36.47,56,0.0,0.0,0.0,1.0,0.0226492793411
1050.0,5,0.0,0.0,0.0,1.0,0.0246470983643
80.0,30,0.0,0.0,0.0,1.0,0.0246470983643
745.2,9,0.0,0.0,0.0,1.0,0.0512820512821
1.0,12,0.0,0.0,0.0,1.0,0.0252763094666
1.0,69,0.0,0.0,0.0,1.0,0.0293785310734
4100.0,198,0.0,0.0,0.0,1.0,0.0241172898412
2.0,7,0.0,0.0,0.0,1.0,0.0715048025614
